chrom,bootstrap_outlier,InWindowVariance,ChrBased,GlobalVariance,nSites,nUniqueJuncts,MeanIndWindowHIs,InWindowPvariance,Dbar,MeanDI
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12772094844719017,0.12919969659142413,0.12778424105613162,102,5,0.33829191742703685,0.003553014,0.2557898613959835,-8.325150926
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1242112853794844,0.12626800429930435,0.12421240706513632,86,5,0.3313953488372093,0.005002704,0.24879730962152305,-8.732975838
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12315243484224966,0.12546053665191323,0.12315510005689642,90,5,0.3287037037037037,0.004685357,0.2466456859481204,-8.758111206
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12242645439732242,0.12456890760393256,0.12242646965399362,87,5,0.33045977011494254,0.005020478,0.24518566782500223,-8.854579866
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1227176634542706,0.1248696277354706,0.12271766389068946,84,5,0.33035714285714285,0.0045381,0.24578173806336462,-8.510138222
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12375336409073433,0.12648202730255356,0.12378731159046835,85,5,0.32450980392156864,0.003435217,0.24788457049486456,-8.471044454
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12395840563510482,0.12600449500767805,0.12395978964676947,90,5,0.33151269246774867,0.004523457,0.24826319599897145,-8.237371239
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12521313669545503,0.1268216679986098,0.12525287282685094,105,5,0.3366399123752065,0.005163114,0.2507366186385469,-8.200561826
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12440364484164881,0.12616655513685943,0.12442320895913943,125,5,0.33475938656795345,0.004907982,0.24905744881420824,-8.18047342
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12239836752776624,0.12451654611235426,0.12239851689880489,124,5,0.3307227377125811,0.005855446,0.24503500312300666,-8.215862429
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11959120921575712,0.1220033422336636,0.11959851710702962,115,5,0.32763294104827284,0.007268095,0.2394119001541565,-8.224163853
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11858936327809805,0.12152467925849259,0.11864971126680895,100,5,0.3225678554249983,0.006096972,0.237428806,-8.309236422
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11578867602179649,0.1188383774830001,0.11586636160428247,127,5,0.3215223097112861,0.005328566,0.23172624255301422,-8.636473325
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11120083661295513,0.11366417045142317,0.11121121676513505,134,5,0.3271144278606965,0.007734957,0.22247705707053703,-8.915017226
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11771411429107026,0.1200857035421039,0.11771935292367426,188,5,0.3280474462824376,0.006050901,0.23554077837151144,-8.659709995
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11954279164289648,0.12165524146869294,0.11954299303267107,194,5,0.3307850169373075,0.005162529,0.2392041419534532,-8.568465637
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12002504399165484,0.12213167797613361,0.1200253062146027,199,5,0.3308483293082686,0.005102663,0.24017011343095085,-8.514340678
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12451941689925977,0.12667691965616323,0.12451941840211335,163,5,0.33029748556111144,0.004524927,0.24923860357577968,-8.188799882
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12257368130791582,0.12748987064401682,0.1231356264951544,156,5,0.3066308691308691,0.004446122,0.24538597620119726,-8.660435221
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1168876375858431,0.12147290290970637,0.11734151621949042,144,5,0.30903182465682466,0.006310389,0.23396097103160748,-9.604032093
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11571475834478355,0.1215084055675391,0.11659719598393244,214,5,0.30063040028213717,0.005513952,0.23155482986304976,-9.127926838
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11610509212890822,0.12152359059181254,0.11684494796489012,229,5,0.3031359611154929,0.005268174,0.23232524482122235,-9.073289151
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11470572506492503,0.12047844638020687,0.11558000747668948,220,5,0.3007679852439184,0.005966919,0.2295259330751721,-9.115884796
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11886365050057277,0.12292469009677978,0.11916349875031454,205,5,0.3130201253475879,0.004869496,0.23786239056093347,-8.586944154
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12108629736343487,0.12596203616617707,0.12163462192203543,164,5,0.306919921,0.003415956,0.24237424176778838,-7.959459663
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12873154374722534,0.13091831287534533,0.12873166817531614,99,5,0.32998350855493713,0.003009897,0.2578649098598285,-7.870285186
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13202426759101948,0.13404993415037456,0.132026235,103,5,0.3317390062821245,0.002672574,0.26449003391527426,-7.922545637
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1350018896447468,0.13668552502306713,0.13503081288904964,105,5,0.3357142857142857,0.001157571,0.27046677108165207,-7.763784368
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13189875213003807,0.13345954163247123,0.13194640811054612,129,5,0.3372395833333333,0.001875121,0.26412690721721116,-8.179159999
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11958241298535507,0.12233365788162316,0.11961892057423613,147,5,0.3242941012021247,0.005662764,0.2393408544146476,-8.484874932
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12069395364972339,0.12330517524079306,0.12071594931584574,185,5,0.3256462984723854,0.006138171,0.24153967518607103,-8.605357127
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11867550228535387,0.12142768578898797,0.11871211806626729,185,5,0.32428515471993735,0.006572681,0.23748578387620448,-8.809082428
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11838849731870212,0.12109183904038354,0.11841967290646632,185,5,0.32475274187230707,0.006648925,0.23690817681522464,-8.880345273
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11898556488218286,0.12179945648721782,0.11902960094648918,191,5,0.3237002847432718,0.006108675,0.23810355815328518,-8.729646153
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12816574341149392,0.13000812573682138,0.12817790382435315,173,5,0.3338234305686248,0.003598182,0.2565497677614524,-8.585005115
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13060774307702452,0.1326630457120709,0.13060889808718654,128,5,0.33141096620734906,0.001995443,0.2615433065570217,-8.411054784
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.133045144,0.1350655633646213,0.13304727858826976,108,5,0.33179733471789546,0.001530135,0.2665193769955649,-8.132730851
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1332588956092708,0.13536389175966176,0.13325917642727117,102,5,0.3308661748527794,0.00150487,0.2669794636140792,-8.06219124
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1381019319492503,0.14020544385231093,0.13810223017525175,68,2,0.33088235294117646,0.000810986,0.2770339479075213,-7.725878165
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13806706114398423,0.14018096232759525,0.1380672486144113,65,1,0.33076923076923076,0.000207101,0.2769931891025641,-7.460990519
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13670655567117587,0.1388318809778286,0.13670665109599173,62,3,0.33064516129032256,0.000440802,0.2742743404430343,-7.469064222
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12794347592709282,0.1302709591185223,0.12794683888434638,69,4,0.3285024154589372,0.002190833,0.2564382637112816,-7.710037026
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1244910801720675,0.12727567026340353,0.1245315177615158,71,5,0.3239771965124078,0.004058388,0.2494682257095317,-7.879258378
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10367641019770422,0.10657827817470586,0.10373204433281435,111,5,0.3228774228774229,0.00680072,0.2073121471895949,-8.808625451
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10230999876627746,0.10318955748770658,0.10259065522168744,172,5,0.34708905662088035,0.007452377,0.20453493396996836,-9.375611896
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10328605377149441,0.1041108984910201,0.10359899162818051,178,5,0.3480263018684272,0.007360682,0.2064988238932062,-9.392737569
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10463851787961147,0.10545932826150928,0.10495394866325494,179,5,0.34809662337379854,0.007267147,0.20921871451703483,-9.375697756
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10757116634923874,0.1083646572657544,0.10790390732029767,200,5,0.3485774410774411,0.00610916,0.21511308789330844,-9.327197039
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11770473751383674,0.11811578407284548,0.11838782155309993,165,5,0.3564721286943509,0.004846791,0.2354756732960452,-9.145126843
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.13125385802469136,0.13301989054174101,0.13127309475758206,120,5,0.3347222222222222,0.003266667,0.2628698263564685,-8.506112
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1316836916908142,0.13363073637371167,0.1316889121407917,117,5,0.33262108262108264,0.003063409,0.2637505428121525,-8.430358876
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12660335005962495,0.12883321240762688,0.1266040082002175,109,5,0.3295249935694075,0.004494524,0.2535470978261092,-8.632061078
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12494282350536279,0.12724209081395652,0.12494519669527086,91,5,0.3287957360991069,0.005687383,0.2502732462376501,-8.488370786
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12299276710830435,0.12566414373546786,0.12302059486608566,91,5,0.32506105006105007,0.005227764,0.2463390557067382,-8.460543631
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12152871690193996,0.12418282813056948,0.12155480761933912,82,5,0.32522834487604135,0.006569709,0.24342993101469448,-8.443751861
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11438286497139213,0.11811869196255197,0.1145992859131709,80,5,0.315625,0.008023438,0.2290288097917436,-8.689895472
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11897431172244596,0.12274257,0.11919859168676034,79,5,0.31536027263875366,0.007594848,0.23832856318920878,-8.408726004
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11798783638797633,0.12164890082577919,0.11818654969757243,78,5,0.3162396813712603,0.007889227,0.23633453971400323,-8.865292374
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11163079909834148,0.11717105055962443,0.11241607113832539,75,5,0.30231354642313546,0.009476247,0.22355643304854864,-8.966685177
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.10873752805544842,0.11777141222334016,0.11110304570935459,79,5,0.281699665,0.00895218,0.21778380319512694,-9.268914715
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11516961019661637,0.12536552183511374,0.11814691092921861,81,5,0.27577160493827163,0.008294298,0.2308256190369968,-9.097337065
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12466808961703243,0.13539956237000406,0.1279379464786765,83,5,0.2731535899696346,0.006207239,0.2500313342532192,-8.927258808
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.12451451290248873,0.13653443294861614,0.12851194340557473,88,5,0.26711101593318914,0.004999202,0.2496987442715949,-8.976581264
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1217093179516862,0.1318519273444116,0.12465784738224739,93,5,0.27603588913708366,0.006299476,0.24396078845459646,-8.998995321
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.125147789,0.13032672258728445,0.12580082900789105,128,5,0.304781603,0.005549956,0.25064168618923716,-8.867057225
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1321842343940281,0.13452861714628472,0.13218826913615075,128,5,0.32832758546402935,0.006784053,0.26476708248946806,-8.874426026
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1322985175383959,0.13364924903459016,0.13239179180735514,130,5,0.3399941126917871,0.006212726,0.26495681527099885,-8.868083192
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12080724507943555,0.12251730496196409,0.12083282125516162,126,5,0.3353935415820116,0.007207263,0.2418218264696425,-8.840475855
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1379640038281135,0.13832142215704923,0.13872050955171839,197,5,0.35784090134364366,0.007526719,0.27620180324888793,-8.827688622
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15550871088220963,0.1556404559899183,0.15672896476331594,156,5,0.3652683847181001,0.007940808,0.3115794271694358,-8.752350607
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.150047265,0.15071577067855418,0.15046975931252263,155,5,0.3508909278327784,0.009151069,0.30062361440239554,-8.973324709
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1505158891454545,0.1513517110458899,0.15082212427402433,153,5,0.3478358273133815,0.009656851,0.3015833741107717,-9.113483009
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1643004285213277,0.16458723708631745,0.1651691886008897,153,5,0.3598109885098844,0.008995852,0.3293064469606376,-8.887813541
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.152825796,0.15429127602476386,0.15289186934604354,82,5,0.3384648198333835,0.008234227,0.3067624486692362,-8.588046731
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1307245946061466,0.13084682357733515,0.13197453092596886,111,5,0.3656906906906907,0.011611251,0.26182282,-9.019641147
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14063694248115427,0.14072039766936462,0.1437222495829653,108,5,0.3858817930079612,0.009861754,0.28178004014216473,-8.954494814
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.16651766593651485,0.16886520267292995,0.1755163786487485,167,5,0.4251977971767309,0.011950789040681113,0.33364124446616783,-8.97645435
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.17158342161188841,0.1745709350806886,0.18179822503024817,176,5,0.4314045628700801,0.012516634742309457,0.34379763643498334,-9.167248902
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.17968181772840178,0.18351510152311518,0.1914158370188573,171,5,0.4386599305627646,0.011794227283608632,0.3600984617324446,-9.425907264
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.19531765453772051,0.20154662619365318,0.21102626463859853,139,5,0.4556702464115664,0.010824433977997459,0.39174708349650367,-9.297566269
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1972198491463547,0.20334576939017726,0.21276455703267982,137,5,0.4550146701016173,0.010649948792630875,0.3955949433441169,-9.270820413
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15144697366964216,0.15174954500792306,0.1555180181987043,85,5,0.39414099,0.019469434832756632,0.3038888224848504,-10.12872402
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.13490809672206833,0.1350430010663028,0.1361188114843732,76,5,0.3651315789473684,0.018086093798091722,0.2705640838206628,-10.59560821
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.12213273431222149,0.12294246763970099,0.12245509285516842,78,5,0.3482905982905983,0.017048359997077947,0.24471130721130724,-10.13891964
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10967640817901235,0.11187463960793426,0.10967663393808241,72,5,0.3298611111111111,0.015709394290123458,0.2195501325856373,-10.42377914
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11326191055920785,0.1144455505604975,0.11340605675931666,74,5,0.34234234234234234,0.019438357276195115,0.2268090007816035,-10.35809062
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15802721088435373,0.15895115476849656,0.16392646544466058,70,5,0.40714285714285714,0.012607709750566893,0.3173194156889809,-9.515206441
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16669376849301093,0.16883129448254136,0.17527659506459914,66,5,0.42297979797979796,0.009745498,0.3349116161616162,-9.074051734
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.17076515042291426,0.17311727298132643,0.17977283943830602,68,5,0.4252450980392157,0.009628208,0.34312353672812407,-9.860146116
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.17530309925552523,0.17709541191137262,0.18317892929880367,69,5,0.4190821256038647,0.008346052,0.35230472723641026,-9.975917776
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16349870528783209,0.16492689623039222,0.17058861023069063,74,4,0.41453782549672963,0.009480156,0.32828208659865044,-9.955043089
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.138043199,0.1393190252179423,0.14478834996054984,73,5,0.41246511922881784,0.013023185504889389,0.27673600859410685,-10.34865838
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14566745408843748,0.15121497150971194,0.1602822857378441,76,5,0.4512280701754386,0.016364843028624194,0.2921359542081325,-10.58233599
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14983077005516218,0.1616208699907125,0.1738534098602747,71,5,0.48532863849765256,0.016259670700257887,0.30060634667688024,-10.36618043
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15954015597690502,0.17892942964202588,0.194008132,72,5,0.5159917840375586,0.015131172839506173,0.3202699911362047,-10.31663673
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1707206595847474,0.19845654402614257,0.21606883011028807,67,5,0.5432873511231721,0.011181901438083217,0.34302460728123474,-10.44900173
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1761145965105435,0.20723566919907258,0.22576415844854975,64,5,0.5531580687830688,0.010343899197048612,0.35406092115592636,-10.5283721
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16330405127202685,0.18651113939675648,0.20280517172184115,62,5,0.5290851401374934,0.016629451,0.3281504549916362,-10.45835154
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15951294600320948,0.1857191068554493,0.20289905734700517,69,5,0.5386295822676896,0.017033653060748208,0.3203134183254387,-10.68608571
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14942548753675203,0.1731022498313501,0.18953865217749383,68,5,0.5306189640035118,0.019023633,0.29987802177152734,-10.7571493
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1313851418369371,0.14745697,0.161378143,71,5,0.5035211267605634,0.024537679913597392,0.263303432,-11.01457423
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14983411106137928,0.16504662713286009,0.1786488981115545,77,5,0.5000854408749146,0.019789078,0.30058213406471385,-10.410273
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15820409027889049,0.17290549968974306,0.18631380773354084,80,5,0.4979957805907173,0.01644375,0.3174569900192142,-10.16395623
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16632501521049586,0.17580856906989514,0.18700164327043164,74,5,0.4741299518696779,0.013327499797094392,0.33397395904576366,-10.07825266
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14621692630273164,0.15385563013035938,0.1641219991335376,81,5,0.4641460905349794,0.013060339717861438,0.2931435987948039,-10.363754
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11988036531855942,0.1261898016097447,0.13571660443636582,83,5,0.4561783720246841,0.010102417702940274,0.23978248,-10.6651292
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1065229803515499,0.10940532048494404,0.11654250779722249,79,5,0.4304338418262469,0.010075486,0.21276340810751598,-10.52137982
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10440139305018833,0.10625885957207444,0.11241316375596912,79,5,0.41984474737639293,0.010266873186277128,0.20848861332870755,-10.77250379
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1109553312325304,0.11339706728214947,0.12013758656304956,79,5,0.42616033755274263,0.00965132,0.22174417885401704,-10.65142733
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1345283950617284,0.13680349737150174,0.14338474690613195,75,5,0.42444444444444446,0.007795358,0.26949680080080074,-10.12576924
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1841283950617284,0.18785322268412302,0.19567207647665372,75,5,0.43777777777777777,0.00594321,0.36998748748748755,-9.410690565
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1793432098765432,0.1836302916154906,0.19186168016065483,75,5,0.44222222222222224,0.005550617,0.3602752752752753,-9.935486833
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.141190429,0.14152441348587588,0.14537462938213028,77,5,0.395021645,0.013961507468000975,0.28313563264221153,-10.26202401
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.099870684,0.1005041813074314,0.10032185507950102,83,5,0.35157703986678424,0.016469976,0.19959796217831885,-10.49767609
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.0782749,0.0815379,0.078389658,84,5,0.3196237330273475,0.014432279856386999,0.1559897717965379,-10.63074513
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.060694100688423284,0.068169288,0.062298024,79,5,0.29028724440116843,0.010440278,0.12043702085996334,-10.85645102
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.049795404166722304,0.057918794155076565,0.051706816,80,5,0.2866165611814346,0.011176388888888888,0.098404728,-11.14684665
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.061004189,0.063713526,0.061036011,84,5,0.3246951219512195,0.010062673217435121,0.12095780941112357,-10.82294728
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.080757818,0.081616372,0.081050538,77,5,0.34744531784005467,0.00858286,0.16077052300397238,-10.62136938
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.093919226,0.094273958,0.094679651,80,5,0.35791206859244834,0.006865278,0.18739405507002552,-10.61486089
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.10088915470275679,0.10126433477300942,0.10162034843227105,85,5,0.35737684632085764,0.005878739,0.2015163857426262,-10.39674732
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1094167958369871,0.11025859158664504,0.10971943206929084,83,5,0.3477326953099964,0.00392905,0.2187841767140107,-9.954737638
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.10234870922461678,0.10570312262804013,0.10248112345629935,80,5,0.3188291139240506,0.005015582,0.20460293604427157,-9.378078892
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.085755426,0.093145245,0.087319937,90,5,0.29078235538909697,0.006939266,0.1711987416816746,-9.237592595
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.075582468,0.084492596,0.077884866,85,5,0.2823529411764706,0.005897732,0.1506224712107065,-9.120458676
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.054578993,0.065796573,0.05811959,80,5,0.2708333333333333,0.005989583,0.1081157700421941,-9.206015269
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.044200635546789394,0.055760248962746756,0.047934515597714146,78,5,0.2692307692307692,0.006040434,0.08707265,-9.284149923
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.041255412,0.051280636,0.044140807913815194,72,5,0.27662037037037035,0.006910955,0.080951954,-9.69368854
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.041971842447916664,0.051091407,0.044381303,64,5,0.28125,0.004665799,0.082141479,-9.547821354
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.037906624,0.051400791685507465,0.042772278,63,5,0.2605820105820106,0.005619943,0.074018959,-9.444614936
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.054381188,0.063454919,0.056767117112918035,67,5,0.281490276,0.008021831,0.10746738611824856,-9.394803523
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.069833794,0.078662296,0.072094791,69,5,0.2827863029269679,0.007861794,0.13885451651125555,-9.29148441
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.091877426,0.099535852,0.093566823,68,5,0.28923397717295873,0.007192666,0.18353649155356175,-9.187532799
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11072792294445416,0.1119401016093126,0.11086233922144885,68,5,0.34193005560433126,0.012279892,0.2215860226883002,-9.468841336
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.13219300292027147,0.13274549251307863,0.13708114605896454,71,5,0.40025150905432594,0.007978245,0.2648476345883098,-9.907736636
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.14446223949217019,0.14586884920329438,0.15150395925090634,69,5,0.4142512077294686,0.006497351,0.2897005773008637,-9.692996645
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.15617565029649463,0.15893322456450418,0.16596136476706871,69,5,0.42925902244955955,0.005128591,0.3134172443811769,-9.673281187
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.16352127056976645,0.1663770501490132,0.1734912240206526,81,5,0.4301859064517292,0.007014937,0.3281541847088447,-9.61954132
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1542949138076994,0.15458108297247444,0.15830518409701613,81,5,0.39366294713516936,0.011020508391336009,0.30960130142563275,-9.729295787
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1516797848338333,0.15182610102137303,0.152857238,80,5,0.36465028905693464,0.009856771,0.3043916694746713,-9.48967358
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.13727862668789204,0.1378578009098601,0.13777788642684577,103,5,0.35268037312012185,0.012256836,0.2751309510451809,-9.760704854
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1059681164390237,0.11050274435594463,0.10640615983499281,109,5,0.30940676593596084,0.017744765,0.2120844437944092,-9.953051376
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10331440945518167,0.1089234833431268,0.10412572441080359,144,5,0.30185266122766125,0.012676384066358024,0.2066887319931555,-9.958728651
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.11057240757869768,0.11260259010588199,0.11057423714017064,209,5,0.3316888650484188,0.015751979630095975,0.22121801435420393,-10.53216995
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10882293043716464,0.1099417092207905,0.1089909441143653,233,5,0.34329826121209134,0.015795598044211944,0.21768033024440553,-10.56791294
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.10519256647946539,0.10600640281245789,0.10551234466501676,214,5,0.3482185950594533,0.015609805805456081,0.21038059086339142,-10.67214219
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.1133033151414775,0.11332050033202344,0.1150896163916826,213,5,0.37260090943986773,0.011591407,0.22662751974431902,-10.6312722
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11137823272652568,0.11172019115425476,0.11559053837205159,166,5,0.3952385298770841,0.011503977758423252,0.2227275891429531,-10.79353721
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.11214911953070214,0.11343386716982289,0.11891476374383957,102,5,0.4125897883906038,0.003939751,0.2241584225751855,-9.957724338
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1137159732236643,0.11530959996527279,0.12116891368279432,79,5,0.4166666666666667,0.001933896,0.2272564373039056,-9.624175955
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1225892128986753,0.12447636652872841,0.130662512,71,5,0.42018779342723006,0.000867883,0.24521294433266264,-9.505857776
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.1314907617894207,0.13269624520312653,0.13807287631321666,72,5,0.4114664840897235,0.002873746,0.2633152341867323,-9.378942355
iphiclides_podalirius.IP_504.chromosome_2,TRUE,0.14807289650609698,0.14918351547552244,0.1544307437538687,85,5,0.4100723622782446,0.005358478,0.29685521266156367,-9.394384251
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16527711501972764,0.16580099418092897,0.1700794063206494,156,5,0.3996348185864315,0.006836465,0.331183029,-9.412666404
iphiclides_podalirius.IP_504.chromosome_2,FALSE,0.16437859789007755,0.16463692196840965,0.16828267607045383,157,5,0.39281887524388037,0.007284902,0.3293823873925522,-9.515856593
